condition_id,work_mj_m3,polar_angle_rad,sigma11_mpa,sigma22_mpa
TS003,0.25,1.457349925415265,22.427626570637475,196.84475209242856
TS003,0.25,1.4660765716752369,20.640907536080853,196.38511696418277
TS003,0.25,1.4748032179352084,18.86428940458777,195.91313610128685
TS003,0.25,1.4835298641951802,17.097802923337444,195.42878167605284
TS003,0.25,1.4922565104551517,15.341484398935231,194.93204172970104
TS003,0.25,1.5009831567151235,13.595374984827014,194.4229202928613
TS003,0.25,1.509709802975095,11.859519963660444,193.90143742176699
TS003,0.25,1.5184364492350666,10.133968029085462,193.36762915204685
TS003,0.25,1.5271630954950384,8.418770571358934,192.82154737243715
TS003,0.25,1.53588974175501,6.713980970962682,192.2632596211624
TS003,0.25,1.5446163880149817,5.019653904264238,191.69284880815064
TS003,0.25,1.5533430342749532,3.3358446650459244,191.1104128666536
TS003,0.25,1.562069680534925,1.662608505495408,190.5160643382285
TS003,0.25,1.5707963267948966,1.1628629388634227e-14,189.9099298953875
TS003,0.25,1.5795229730548683,-1.6519275651902363,189.29214980654493
TS003,0.25,1.5882496193148399,-3.293122773656573,188.6628773481655
TS003,0.25,1.5969762655748114,-4.9235366293998295,188.02227816925102
TS003,0.25,1.6057029118347832,-6.543123074179192,187.37052961348482
TS003,0.25,1.6144295580947547,-8.15183946978846,186.70782000448304
TS003,0.25,1.6231562043547265,-9.749647043791045,186.03434789968216
TS003,0.25,1.631882850614698,-11.336511297568396,185.35032131841473
TS003,0.25,1.6406094968746698,-12.912402375870544,184.65595694969875
TS003,0.25,1.6493361431346414,-14.47729539737987,183.95147934518852
TS003,0.25,1.6580627893946132,-16.031170746116324,183.23712010260704
TS003,0.25,1.6667894356545847,-17.574014323810793,182.51311704481088
TS003,0.25,1.6755160819145565,-19.10581776366031,181.7797133994239
TS003,0.25,1.684242728174528,-20.626578606141894,181.03715698373114
TS003,0.25,1.6929693744344996,-22.136300437808714,180.28569939924
TS003,0.25,1.7016960206944713,-23.634992994211665,179.52559524001336
TS003,0.25,1.710422666954443,-25.12267222828859,178.75710131854737
TS003,0.25,1.7191493132144147,-26.59936034573615,177.98047591262514
TS003,0.25,1.7278759594743862,-28.065085809025597,177.19597803622048
TS003,0.25,1.736602605734358,-29.519883311848083,176.40386673716404
TS003,0.25,1.7453292519943295,-30.96379372587072,175.60440042392355
TS003,0.25,1.7540558982543013,-32.39686402175975,174.79783622348643
TS003,0.25,1.7627825445142729,-33.81914716647544,173.98442937198215
TS003,0.25,1.7715091907742444,-35.2307019988738,173.16443263933903
TS003,0.25,1.7802358370342162,-36.63159308565572,172.33809578893866
TS003,0.25,1.7889624832941877,-38.0218905596944,171.5056650729217
TS003,0.25,1.7976891295541595,-39.4016699427436,170.66738276350105
TS003,0.25,1.806415775814131,-40.7710119544842,169.8234867203668
TS003,0.25,1.8151424220741028,-42.130002309811154,168.97420999401163
TS003,0.25,1.8238690683340744,-43.478731506191785,168.11978046457813
TS003,0.25,1.8325957145940461,-44.81729460285002,167.26042051561865
TS003,0.25,1.8413223608540177,-46.14579099344102,166.39634674197507
TS003,0.25,1.8500490071139892,-47.46432417379056,165.52776969082447
TS003,0.25,1.858775653373961,-48.773001506172115,164.65489363479466
TS003,0.25,1.8675022996339325,-50.07193398149506,163.7779163759382
TS003,0.25,1.8762289458939043,-51.36123598067301,162.89702907925292
TS003,0.25,1.8849555921538759,-52.641025036336245,162.01241613436247
TS003,0.25,1.8936822384138476,-53.911421595949804,161.12425504390762
TS003,0.25,1.9024088846738192,-55.17254878729393,160.23271633715908
